carrier_name,country,CC,NDC,country_upper,carrier_name_upper
True Move,Thailand,66.0,88701,THAILAND,TRUEMOVE
True Move,Thailand,66.0,8879,THAILAND,TRUEMOVE
True Move,Thailand,66.0,88916,THAILAND,TRUEMOVE
True Move,Thailand,66.0,88921,THAILAND,TRUEMOVE
True Move,Thailand,66.0,88940,THAILAND,TRUEMOVE
True Move,Thailand,66.0,88953,THAILAND,TRUEMOVE
True Move,Thailand,66.0,88959,THAILAND,TRUEMOVE
True Move,Thailand,66.0,88970,THAILAND,TRUEMOVE
True Move,Thailand,66.0,88973,THAILAND,TRUEMOVE
True Move,Thailand,66.0,88983,THAILAND,TRUEMOVE
True Move,Thailand,66.0,88987,THAILAND,TRUEMOVE
True Move,Thailand,66.0,88991,THAILAND,TRUEMOVE
True Move,Thailand,66.0,803,THAILAND,TRUEMOVE
True Move,Thailand,66.0,81202,THAILAND,TRUEMOVE
True Move,Thailand,66.0,81237,THAILAND,TRUEMOVE
True Move,Thailand,66.0,81238,THAILAND,TRUEMOVE
True Move,Thailand,66.0,81249,THAILAND,TRUEMOVE
True Move,Thailand,66.0,81463,THAILAND,TRUEMOVE
True Move,Thailand,66.0,82904,THAILAND,TRUEMOVE
True Move,Thailand,66.0,83400,THAILAND,TRUEMOVE
True Move,Thailand,66.0,8370,THAILAND,TRUEMOVE
True Move,Thailand,66.0,8393,THAILAND,TRUEMOVE
True Move,Thailand,66.0,8397,THAILAND,TRUEMOVE
True Move,Thailand,66.0,8399,THAILAND,TRUEMOVE
True Move,Thailand,66.0,866,THAILAND,TRUEMOVE
True Move,Thailand,66.0,8673,THAILAND,TRUEMOVE
True Move,Thailand,66.0,8826,THAILAND,TRUEMOVE
True Move,Thailand,66.0,88912,THAILAND,TRUEMOVE
True Move,Thailand,66.0,88915,THAILAND,TRUEMOVE
True Move,Thailand,66.0,88917,THAILAND,TRUEMOVE
True Move,Thailand,66.0,88926,THAILAND,TRUEMOVE
True Move,Thailand,66.0,88931,THAILAND,TRUEMOVE
True Move,Thailand,66.0,88932,THAILAND,TRUEMOVE
True Move,Thailand,66.0,88949,THAILAND,TRUEMOVE
True Move,Thailand,66.0,88974,THAILAND,TRUEMOVE
True Move,Thailand,66.0,88976,THAILAND,TRUEMOVE
True Move,Thailand,66.0,88979,THAILAND,TRUEMOVE
True Move,Thailand,66.0,88980,THAILAND,TRUEMOVE
True Move,Thailand,66.0,88990,THAILAND,TRUEMOVE
True Move,Thailand,66.0,88995,THAILAND,TRUEMOVE
True Move,Thailand,66.0,,THAILAND,TRUEMOVE
True Move,Thailand,66.0,99,THAILAND,TRUEMOVE
True Move,Thailand,66.0,81231,THAILAND,TRUEMOVE
True Move,Thailand,66.0,81247,THAILAND,TRUEMOVE
True Move,Thailand,66.0,81460,THAILAND,TRUEMOVE
True Move,Thailand,66.0,81462,THAILAND,TRUEMOVE
True Move,Thailand,66.0,82900,THAILAND,TRUEMOVE
True Move,Thailand,66.0,82906,THAILAND,TRUEMOVE
True Move,Thailand,66.0,8297,THAILAND,TRUEMOVE
True Move,Thailand,66.0,830,THAILAND,TRUEMOVE
True Move,Thailand,66.0,83409,THAILAND,TRUEMOVE
True Move,Thailand,66.0,8342,THAILAND,TRUEMOVE
True Move,Thailand,66.0,8360,THAILAND,TRUEMOVE
True Move,Thailand,66.0,8394,THAILAND,TRUEMOVE
True Move,Thailand,66.0,841,THAILAND,TRUEMOVE
True Move,Thailand,66.0,8458,THAILAND,TRUEMOVE
True Move,Thailand,66.0,8856,THAILAND,TRUEMOVE
True Move,Thailand,66.0,88749,THAILAND,TRUEMOVE
True Move,Thailand,66.0,8877,THAILAND,TRUEMOVE
True Move,Thailand,66.0,88923,THAILAND,TRUEMOVE
True Move,Thailand,66.0,88927,THAILAND,TRUEMOVE
True Move,Thailand,66.0,88938,THAILAND,TRUEMOVE
True Move,Thailand,66.0,88941,THAILAND,TRUEMOVE
True Move,Thailand,66.0,88943,THAILAND,TRUEMOVE
True Move,Thailand,66.0,88950,THAILAND,TRUEMOVE
True Move,Thailand,66.0,88971,THAILAND,TRUEMOVE
True Move,Thailand,66.0,88981,THAILAND,TRUEMOVE
True Move,Thailand,66.0,88994,THAILAND,TRUEMOVE
True Move,Thailand,66.0,81234,THAILAND,TRUEMOVE
True Move,Thailand,66.0,81246,THAILAND,TRUEMOVE
True Move,Thailand,66.0,81419,THAILAND,TRUEMOVE
True Move,Thailand,66.0,82903,THAILAND,TRUEMOVE
True Move,Thailand,66.0,82908,THAILAND,TRUEMOVE
True Move,Thailand,66.0,8294,THAILAND,TRUEMOVE
True Move,Thailand,66.0,8299,THAILAND,TRUEMOVE
True Move,Thailand,66.0,8325,THAILAND,TRUEMOVE
True Move,Thailand,66.0,83405,THAILAND,TRUEMOVE
True Move,Thailand,66.0,83407,THAILAND,TRUEMOVE
True Move,Thailand,66.0,8825,THAILAND,TRUEMOVE
True Move,Thailand,66.0,8829,THAILAND,TRUEMOVE
True Move,Thailand,66.0,8858,THAILAND,TRUEMOVE
True Move,Thailand,66.0,88919,THAILAND,TRUEMOVE
True Move,Thailand,66.0,88937,THAILAND,TRUEMOVE
True Move,Thailand,66.0,88958,THAILAND,TRUEMOVE
True Move,Thailand,66.0,88964,THAILAND,TRUEMOVE
True Move,Thailand,66.0,88972,THAILAND,TRUEMOVE
True Move,Thailand,66.0,88984,THAILAND,TRUEMOVE
True Move,Thailand,66.0,88986,THAILAND,TRUEMOVE
True Move,Thailand,66.0,88993,THAILAND,TRUEMOVE
True Move,Thailand,66.0,81232,THAILAND,TRUEMOVE
True Move,Thailand,66.0,81239,THAILAND,TRUEMOVE
True Move,Thailand,66.0,81466,THAILAND,TRUEMOVE
True Move,Thailand,66.0,82902,THAILAND,TRUEMOVE
True Move,Thailand,66.0,82907,THAILAND,TRUEMOVE
True Move,Thailand,66.0,8321,THAILAND,TRUEMOVE
True Move,Thailand,66.0,83401,THAILAND,TRUEMOVE
True Move,Thailand,66.0,8361,THAILAND,TRUEMOVE
True Move,Thailand,66.0,8378,THAILAND,TRUEMOVE
True Move,Thailand,66.0,838,THAILAND,TRUEMOVE
True Move,Thailand,66.0,858,THAILAND,TRUEMOVE
True Move,Thailand,66.0,863,THAILAND,TRUEMOVE
True Move,Thailand,66.0,8855,THAILAND,TRUEMOVE
True Move,Thailand,66.0,88702,THAILAND,TRUEMOVE
True Move,Thailand,66.0,8876,THAILAND,TRUEMOVE
True Move,Thailand,66.0,88908,THAILAND,TRUEMOVE
True Move,Thailand,66.0,88909,THAILAND,TRUEMOVE
True Move,Thailand,66.0,88910,THAILAND,TRUEMOVE
True Move,Thailand,66.0,88913,THAILAND,TRUEMOVE
True Move,Thailand,66.0,88920,THAILAND,TRUEMOVE
True Move,Thailand,66.0,88924,THAILAND,TRUEMOVE
True Move,Thailand,66.0,88930,THAILAND,TRUEMOVE
True Move,Thailand,66.0,88942,THAILAND,TRUEMOVE
True Move,Thailand,66.0,88947,THAILAND,TRUEMOVE
True Move,Thailand,66.0,88962,THAILAND,TRUEMOVE
True Move,Thailand,66.0,88963,THAILAND,TRUEMOVE
True Move,Thailand,66.0,88975,THAILAND,TRUEMOVE
True Move,Thailand,66.0,88989,THAILAND,TRUEMOVE
True Move,Thailand,66.0,891,THAILAND,TRUEMOVE
True Move,Thailand,66.0,81203,THAILAND,TRUEMOVE
True Move,Thailand,66.0,81235,THAILAND,TRUEMOVE
True Move,Thailand,66.0,81236,THAILAND,TRUEMOVE
True Move,Thailand,66.0,81245,THAILAND,TRUEMOVE
True Move,Thailand,66.0,8135,THAILAND,TRUEMOVE
True Move,Thailand,66.0,81417,THAILAND,TRUEMOVE
True Move,Thailand,66.0,81461,THAILAND,TRUEMOVE
True Move,Thailand,66.0,82905,THAILAND,TRUEMOVE
True Move,Thailand,66.0,8322,THAILAND,TRUEMOVE
True Move,Thailand,66.0,8327,THAILAND,TRUEMOVE
True Move,Thailand,66.0,83403,THAILAND,TRUEMOVE
True Move,Thailand,66.0,83406,THAILAND,TRUEMOVE
True Move,Thailand,66.0,83408,THAILAND,TRUEMOVE
True Move,Thailand,66.0,8343,THAILAND,TRUEMOVE
True Move,Thailand,66.0,8497,THAILAND,TRUEMOVE
True Move,Thailand,66.0,855,THAILAND,TRUEMOVE
True Move,Thailand,66.0,8594,THAILAND,TRUEMOVE
True Move,Thailand,66.0,8595,THAILAND,TRUEMOVE
True Move,Thailand,66.0,8599,THAILAND,TRUEMOVE
True Move,Thailand,66.0,864,THAILAND,TRUEMOVE
True Move,Thailand,66.0,8671,THAILAND,TRUEMOVE
True Move,Thailand,66.0,8878,THAILAND,TRUEMOVE
True Move,Thailand,66.0,88928,THAILAND,TRUEMOVE
True Move,Thailand,66.0,88934,THAILAND,TRUEMOVE
True Move,Thailand,66.0,88967,THAILAND,TRUEMOVE
True Move,Thailand,66.0,88969,THAILAND,TRUEMOVE
True Move,Thailand,66.0,88982,THAILAND,TRUEMOVE
True Move,Thailand,66.0,802,THAILAND,TRUEMOVE
True Move,Thailand,66.0,81204,THAILAND,TRUEMOVE
True Move,Thailand,66.0,81233,THAILAND,TRUEMOVE
True Move,Thailand,66.0,81418,THAILAND,TRUEMOVE
True Move,Thailand,66.0,81465,THAILAND,TRUEMOVE
True Move,Thailand,66.0,81467,THAILAND,TRUEMOVE
True Move,Thailand,66.0,8292,THAILAND,TRUEMOVE
True Move,Thailand,66.0,8326,THAILAND,TRUEMOVE
True Move,Thailand,66.0,83402,THAILAND,TRUEMOVE
True Move,Thailand,66.0,8368,THAILAND,TRUEMOVE
True Move,Thailand,66.0,8371,THAILAND,TRUEMOVE
True Move,Thailand,66.0,8391,THAILAND,TRUEMOVE
True Move,Thailand,66.0,840,THAILAND,TRUEMOVE
True Move,Thailand,66.0,8450,THAILAND,TRUEMOVE
True Move,Thailand,66.0,8498,THAILAND,TRUEMOVE
True Move,Thailand,66.0,8499,THAILAND,TRUEMOVE
True Move,Thailand,66.0,8597,THAILAND,TRUEMOVE
True Move,Thailand,66.0,886,THAILAND,TRUEMOVE
True Move,Thailand,66.0,88925,THAILAND,TRUEMOVE
True Move,Thailand,66.0,88929,THAILAND,TRUEMOVE
True Move,Thailand,66.0,88935,THAILAND,TRUEMOVE
True Move,Thailand,66.0,88946,THAILAND,TRUEMOVE
True Move,Thailand,66.0,88948,THAILAND,TRUEMOVE
True Move,Thailand,66.0,88961,THAILAND,TRUEMOVE
True Move,Thailand,66.0,88965,THAILAND,TRUEMOVE
True Move,Thailand,66.0,88968,THAILAND,TRUEMOVE
True Move,Thailand,66.0,88978,THAILAND,TRUEMOVE
True Move,Thailand,66.0,88985,THAILAND,TRUEMOVE
True Move,Thailand,66.0,88992,THAILAND,TRUEMOVE
True Move,Thailand,66.0,81248,THAILAND,TRUEMOVE
True Move,Thailand,66.0,81468,THAILAND,TRUEMOVE
True Move,Thailand,66.0,81469,THAILAND,TRUEMOVE
True Move,Thailand,66.0,820,THAILAND,TRUEMOVE
True Move,Thailand,66.0,825,THAILAND,TRUEMOVE
True Move,Thailand,66.0,826,THAILAND,TRUEMOVE
True Move,Thailand,66.0,82909,THAILAND,TRUEMOVE
True Move,Thailand,66.0,8295,THAILAND,TRUEMOVE
True Move,Thailand,66.0,8298,THAILAND,TRUEMOVE
True Move,Thailand,66.0,83404,THAILAND,TRUEMOVE
True Move,Thailand,66.0,842,THAILAND,TRUEMOVE
True Move,Thailand,66.0,8593,THAILAND,TRUEMOVE
True Move,Thailand,66.0,8827,THAILAND,TRUEMOVE
True Move,Thailand,66.0,8875,THAILAND,TRUEMOVE
True Move,Thailand,66.0,88914,THAILAND,TRUEMOVE
True Move,Thailand,66.0,88918,THAILAND,TRUEMOVE
True Move,Thailand,66.0,88936,THAILAND,TRUEMOVE
True Move,Thailand,66.0,88939,THAILAND,TRUEMOVE
True Move,Thailand,66.0,88945,THAILAND,TRUEMOVE
True Move,Thailand,66.0,88951,THAILAND,TRUEMOVE
True Move,Thailand,66.0,88952,THAILAND,TRUEMOVE
True Move,Thailand,66.0,88954,THAILAND,TRUEMOVE
True Move,Thailand,66.0,88956,THAILAND,TRUEMOVE
True Move,Thailand,66.0,88957,THAILAND,TRUEMOVE
True Move,Thailand,66.0,88960,THAILAND,TRUEMOVE
Viettel,Timor Leste,670.0,75,TIMOR LESTE,VIETTELTIMOR
Viettel,Timor Leste,670.0,03,TIMOR LESTE,VIETTELTIMOR
Viettel,Timor Leste,670.0,76,TIMOR LESTE,VIETTELTIMOR
Moov,Togo,228.0,98,TOGO,MOOV TOGO
Moov,Togo,228.0,99,TOGO,MOOV TOGO
Moov,Togo,228.0,97,TOGO,MOOV TOGO
Moov,Togo,228.0,96,TOGO,MOOV TOGO
Moov,Togo,228.0,03,TOGO,MOOV TOGO
Togocel,Togo,228.0,09,TOGO,TOGOCEL
Togocel,Togo,228.0,73,TOGO,TOGOCEL
Togocel,Togo,228.0,76,TOGO,TOGOCEL
Togocel,Togo,228.0,82,TOGO,TOGOCEL
Togocel,Togo,228.0,83,TOGO,TOGOCEL
Togocel,Togo,228.0,93,TOGO,TOGOCEL
Togocel,Togo,228.0,04,TOGO,TOGOCEL
Togocel,Togo,228.0,85,TOGO,TOGOCEL
Togocel,Togo,228.0,01,TOGO,TOGOCEL
Togocel,Togo,228.0,75,TOGO,TOGOCEL
Togocel,Togo,228.0,97,TOGO,TOGOCEL
Togocel,Togo,228.0,99,TOGO,TOGOCEL
Togocel,Togo,228.0,07,TOGO,TOGOCEL
Togocel,Togo,228.0,72,TOGO,TOGOCEL
Togocel,Togo,228.0,74,TOGO,TOGOCEL
Togocel,Togo,228.0,90,TOGO,TOGOCEL
Togocel,Togo,228.0,92,TOGO,TOGOCEL
Togocel,Togo,228.0,81,TOGO,TOGOCEL
Togocel,Togo,228.0,06,TOGO,TOGOCEL
Togocel,Togo,228.0,08,TOGO,TOGOCEL
Togocel,Togo,228.0,91,TOGO,TOGOCEL
Togocel,Togo,228.0,,TOGO,TOGOCEL
Digicel,TONGA,676.0,89,TONGA,DIGICELTONGA
Digicel,TONGA,676.0,84,TONGA,DIGICELTONGA
Digicel,TONGA,676.0,88,TONGA,DIGICELTONGA
Digicel,TONGA,676.0,87,TONGA,DIGICELTONGA
TongaComCorp,Tonga,676.0,7,TONGA,TONGACOMCORP
TongaComCorp,Tonga,676.0,01,TONGA,TONGACOMCORP
TrndadTobago,Trinidad and Tobago,1.0,868,TRINIDAD AND TOBAGO,TRNDADTOBAGO
TrndadTobago,Trinidad and Tobago,1.0,130,TRINIDAD AND TOBAGO,TRNDADTOBAGO
TSTT,Trinidad and Tobago,1.0,12,TRINIDAD AND TOBAGO,TSTT
TSTT,Trinidad and Tobago,1.0,868,TRINIDAD AND TOBAGO,TSTT
TSTT,Trinidad and Tobago,1.0,,TRINIDAD AND TOBAGO,TSTT
OTN-B2B,Tunisia,,,TUNIS,OTN-B2B
Ooredoo,Tunisia,216.0,3,TUNISIA,OOREDOOTUN
Ooredoo,Tunisia,216.0,,TUNISIA,OOREDOOTUN
Ooredoo,Tunisia,216.0,20,TUNISIA,OOREDOOTUN
Orange,Tunisia,216.0,3,TUNISIE,ADSLORAN TUN
Orange,Tunisia,216.0,7,TUNISIE,ADSLORAN TUN
Orange,Tunisia,216.0,,TUNISIE,ADSLORAN TUN
Cayon Cloud,Tunisia,216.0,470,TUNISIE,CAYON CLOUD
Cayon Cloud,Tunisia,216.0,471,TUNISIE,CAYON CLOUD
Cayon Cloud,Tunisia,216.0,,TUNISIE,CAYON CLOUD
Lyca mobile,Tunisia,216.0,43,TUNISIE,LYCA MOBILE
Lyca mobile,Tunisia,216.0,,TUNISIE,LYCA MOBILE
Orange,Tunisia,216.0,,TUNISIE,ORANGE TUN
Orange,Tunisia,216.0,01,TUNISIE,ORANGE TUN
Orange,Tunisia,216.0,3,TUNISIE,ORANGE TUN
Orange,Tunisia,216.0,5,TUNISIE,ORANGE TUN
Tunisie Telecom,Tunisia,216.0,9,TUNISIE,TN TELECOM
Tunisie Telecom,Tunisia,216.0,7,TUNISIE,TN TELECOM
Tunisie Telecom,Tunisia,216.0,,TUNISIE,TN TELECOM
Tunisie Telecom,Tunisia,216.0,4,TUNISIE,TN TELECOM
Ooredoo,Tunisia,216.0,2,TUNISIE,TUNISIANA
Ooredoo,Tunisia,216.0,361,TUNISIE,TUNISIANA
Ooredoo,Tunisia,216.0,363,TUNISIE,TUNISIANA
Ooredoo,Tunisia,216.0,362,TUNISIE,TUNISIANA
Ooredoo,Tunisia,216.0,391,TUNISIE,TUNISIANA
Ooredoo,Tunisia,216.0,48,TUNISIE,TUNISIANA
Ooredoo,Tunisia,216.0,,TUNISIE,TUNISIANA
Ooredoo,Tunisia,216.0,364,TUNISIE,TUNISIANA
Ooredoo,Tunisia,216.0,46,TUNISIE,TUNISIANA
Ooredoo,Tunisia,216.0,360,TUNISIE,TUNISIANA
Orange,Tunisia,216.0,3,TUNISIE,VOIPORAN TUN
Orange,Tunisia,216.0,,TUNISIE,VOIPORAN TUN
AVEA1,Turkey,90.0,50,TURKEY,AVEA1
AVEA1,Turkey,90.0,559,TURKEY,AVEA1
AVEA1,Turkey,90.0,500,TURKEY,AVEA1
AVEA1,Turkey,90.0,5059,TURKEY,AVEA1
AVEA1,Turkey,90.0,,TURKEY,AVEA1
AVEA1,Turkey,90.0,03,TURKEY,AVEA1
AVEA1,Turkey,90.0,505,TURKEY,AVEA1
AVEA1,Turkey,90.0,55,TURKEY,AVEA1
AVEA2,Turkey,90.0,500,TURKEY,AVEA2
AVEA2,Turkey,90.0,,TURKEY,AVEA2
AVEA2,Turkey,90.0,55,TURKEY,AVEA2
AVEA2,Turkey,90.0,5059,TURKEY,AVEA2
AVEA2,Turkey,90.0,50,TURKEY,AVEA2
AVEA2,Turkey,90.0,4,TURKEY,AVEA2
AVEA2,Turkey,90.0,505,TURKEY,AVEA2
AVEA2,Turkey,90.0,559,TURKEY,AVEA2
Turkcell Ile,Turkey,90.0,,TURKEY,TURKCELL ILE
Turkcell Ile,Turkey,90.0,532,TURKEY,TURKCELL ILE
Turkcell Ile,Turkey,90.0,01,TURKEY,TURKCELL ILE
Vodafone,Turkey,90.0,543,TURKEY,VODAFONETURK
Vodafone,Turkey,90.0,549,TURKEY,VODAFONETURK
Vodafone,Turkey,90.0,545,TURKEY,VODAFONETURK
Vodafone,Turkey,90.0,548,TURKEY,VODAFONETURK
Vodafone,Turkey,90.0,02,TURKEY,VODAFONETURK
Vodafone,Turkey,90.0,541,TURKEY,VODAFONETURK
Vodafone,Turkey,90.0,542,TURKEY,VODAFONETURK
Vodafone,Turkey,90.0,546,TURKEY,VODAFONETURK
Vodafone,Turkey,90.0,544,TURKEY,VODAFONETURK
ALTYN Turkm,Turkmenistan,993.0,62,TURKMENISTAN,ALTYN TURKM
ALTYN Turkm,Turkmenistan,993.0,,TURKMENISTAN,ALTYN TURKM
ALTYN Turkm,Turkmenistan,993.0,02,TURKMENISTAN,ALTYN TURKM
BCTI,Turkmenistan,993.0,66,TURKMENISTAN,BCTI
BCTI,Turkmenistan,993.0,68,TURKMENISTAN,BCTI
BCTI,Turkmenistan,993.0,01,TURKMENISTAN,BCTI
BCTI,Turkmenistan,993.0,67,TURKMENISTAN,BCTI
BCTI,Turkmenistan,993.0,,TURKMENISTAN,BCTI
TurksCaicos,Turks And Caicos Islands,1.0,649,TURKS AND CAICOS,TURKSCAICOS
TurksCaicos,Turks And Caicos Islands,1.0,360,TURKS AND CAICOS,TURKSCAICOS
UAB Bite Lietuva,Lithuania,370.0,6661,UAB BITE LIETUVA,LITHUANIA
UAB Bite Lietuva,Lithuania,370.0,6676,UAB BITE LIETUVA,LITHUANIA
UAB Bite Lietuva,Lithuania,370.0,6677,UAB BITE LIETUVA,LITHUANIA
UAB Bite Lietuva,Lithuania,370.0,6914,UAB BITE LIETUVA,LITHUANIA
UAB Bite Lietuva,Lithuania,370.0,6919,UAB BITE LIETUVA,LITHUANIA
UAB Bite Lietuva,Lithuania,370.0,207,UAB BITE LIETUVA,LITHUANIA
UAB Bite Lietuva,Lithuania,370.0,2205,UAB BITE LIETUVA,LITHUANIA
UAB Bite Lietuva,Lithuania,370.0,221,UAB BITE LIETUVA,LITHUANIA
UAB Bite Lietuva,Lithuania,370.0,2239,UAB BITE LIETUVA,LITHUANIA
UAB Bite Lietuva,Lithuania,370.0,2588,UAB BITE LIETUVA,LITHUANIA
UAB Bite Lietuva,Lithuania,370.0,2728,UAB BITE LIETUVA,LITHUANIA
UAB Bite Lietuva,Lithuania,370.0,274,UAB BITE LIETUVA,LITHUANIA
UAB Bite Lietuva,Lithuania,370.0,2766,UAB BITE LIETUVA,LITHUANIA
UAB Bite Lietuva,Lithuania,370.0,2767,UAB BITE LIETUVA,LITHUANIA
UAB Bite Lietuva,Lithuania,370.0,641,UAB BITE LIETUVA,LITHUANIA
UAB Bite Lietuva,Lithuania,370.0,6613,UAB BITE LIETUVA,LITHUANIA
UAB Bite Lietuva,Lithuania,370.0,6669,UAB BITE LIETUVA,LITHUANIA
UAB Bite Lietuva,Lithuania,370.0,21,UAB BITE LIETUVA,LITHUANIA
UAB Bite Lietuva,Lithuania,370.0,2209,UAB BITE LIETUVA,LITHUANIA
UAB Bite Lietuva,Lithuania,370.0,2764,UAB BITE LIETUVA,LITHUANIA
UAB Bite Lietuva,Lithuania,370.0,2799,UAB BITE LIETUVA,LITHUANIA
UAB Bite Lietuva,Lithuania,370.0,643,UAB BITE LIETUVA,LITHUANIA
UAB Bite Lietuva,Lithuania,370.0,6611,UAB BITE LIETUVA,LITHUANIA
UAB Bite Lietuva,Lithuania,370.0,02,UAB BITE LIETUVA,LITHUANIA
UAB Bite Lietuva,Lithuania,370.0,6665,UAB BITE LIETUVA,LITHUANIA
UAB Bite Lietuva,Lithuania,370.0,681,UAB BITE LIETUVA,LITHUANIA
UAB Bite Lietuva,Lithuania,370.0,690,UAB BITE LIETUVA,LITHUANIA
UAB Bite Lietuva,Lithuania,370.0,6910,UAB BITE LIETUVA,LITHUANIA
UAB Bite Lietuva,Lithuania,370.0,2019,UAB BITE LIETUVA,LITHUANIA
UAB Bite Lietuva,Lithuania,370.0,2281,UAB BITE LIETUVA,LITHUANIA
UAB Bite Lietuva,Lithuania,370.0,2284,UAB BITE LIETUVA,LITHUANIA
UAB Bite Lietuva,Lithuania,370.0,2551,UAB BITE LIETUVA,LITHUANIA
UAB Bite Lietuva,Lithuania,370.0,2554,UAB BITE LIETUVA,LITHUANIA
UAB Bite Lietuva,Lithuania,370.0,2555,UAB BITE LIETUVA,LITHUANIA
UAB Bite Lietuva,Lithuania,370.0,2721,UAB BITE LIETUVA,LITHUANIA
UAB Bite Lietuva,Lithuania,370.0,2760,UAB BITE LIETUVA,LITHUANIA
UAB Bite Lietuva,Lithuania,370.0,2765,UAB BITE LIETUVA,LITHUANIA
UAB Bite Lietuva,Lithuania,370.0,277,UAB BITE LIETUVA,LITHUANIA
UAB Bite Lietuva,Lithuania,370.0,660,UAB BITE LIETUVA,LITHUANIA
UAB Bite Lietuva,Lithuania,370.0,6696,UAB BITE LIETUVA,LITHUANIA
UAB Bite Lietuva,Lithuania,370.0,685,UAB BITE LIETUVA,LITHUANIA
UAB Bite Lietuva,Lithuania,370.0,6917,UAB BITE LIETUVA,LITHUANIA
UAB Bite Lietuva,Lithuania,370.0,699,UAB BITE LIETUVA,LITHUANIA
UAB Bite Lietuva,Lithuania,370.0,2206,UAB BITE LIETUVA,LITHUANIA
UAB Bite Lietuva,Lithuania,370.0,2208,UAB BITE LIETUVA,LITHUANIA
UAB Bite Lietuva,Lithuania,370.0,2283,UAB BITE LIETUVA,LITHUANIA
UAB Bite Lietuva,Lithuania,370.0,275,UAB BITE LIETUVA,LITHUANIA
UAB Bite Lietuva,Lithuania,370.0,2761,UAB BITE LIETUVA,LITHUANIA
UAB Bite Lietuva,Lithuania,370.0,6679,UAB BITE LIETUVA,LITHUANIA
UAB Bite Lietuva,Lithuania,370.0,6614,UAB BITE LIETUVA,LITHUANIA
UAB Bite Lietuva,Lithuania,370.0,6667,UAB BITE LIETUVA,LITHUANIA
UAB Bite Lietuva,Lithuania,370.0,6698,UAB BITE LIETUVA,LITHUANIA
UAB Bite Lietuva,Lithuania,370.0,689,UAB BITE LIETUVA,LITHUANIA
UAB Bite Lietuva,Lithuania,370.0,2280,UAB BITE LIETUVA,LITHUANIA
UAB Bite Lietuva,Lithuania,370.0,2282,UAB BITE LIETUVA,LITHUANIA
UAB Bite Lietuva,Lithuania,370.0,2552,UAB BITE LIETUVA,LITHUANIA
UAB Bite Lietuva,Lithuania,370.0,2553,UAB BITE LIETUVA,LITHUANIA
UAB Bite Lietuva,Lithuania,370.0,2585,UAB BITE LIETUVA,LITHUANIA
UAB Bite Lietuva,Lithuania,370.0,2792,UAB BITE LIETUVA,LITHUANIA
UAB Bite Lietuva,Lithuania,370.0,63,UAB BITE LIETUVA,LITHUANIA
UAB Bite Lietuva,Lithuania,370.0,6619,UAB BITE LIETUVA,LITHUANIA
UAB Bite Lietuva,Lithuania,370.0,6615,UAB BITE LIETUVA,LITHUANIA
UAB Bite Lietuva,Lithuania,370.0,6616,UAB BITE LIETUVA,LITHUANIA
UAB Bite Lietuva,Lithuania,370.0,6617,UAB BITE LIETUVA,LITHUANIA
UAB Bite Lietuva,Lithuania,370.0,6660,UAB BITE LIETUVA,LITHUANIA
UAB Bite Lietuva,Lithuania,370.0,6697,UAB BITE LIETUVA,LITHUANIA
UAB Bite Lietuva,Lithuania,370.0,6699,UAB BITE LIETUVA,LITHUANIA
UAB Bite Lietuva,Lithuania,370.0,6915,UAB BITE LIETUVA,LITHUANIA
UAB Bite Lietuva,Lithuania,370.0,2207,UAB BITE LIETUVA,LITHUANIA
UAB Bite Lietuva,Lithuania,370.0,225,UAB BITE LIETUVA,LITHUANIA
UAB Bite Lietuva,Lithuania,370.0,273,UAB BITE LIETUVA,LITHUANIA
UAB Bite Lietuva,Lithuania,370.0,2762,UAB BITE LIETUVA,LITHUANIA
UAB Bite Lietuva,Lithuania,370.0,642,UAB BITE LIETUVA,LITHUANIA
UAB Bite Lietuva,Lithuania,370.0,6678,UAB BITE LIETUVA,LITHUANIA
UAB Bite Lietuva,Lithuania,370.0,6612,UAB BITE LIETUVA,LITHUANIA
UAB Bite Lietuva,Lithuania,370.0,6913,UAB BITE LIETUVA,LITHUANIA
UAB Bite Lietuva,Lithuania,370.0,208,UAB BITE LIETUVA,LITHUANIA
UAB Bite Lietuva,Lithuania,370.0,222,UAB BITE LIETUVA,LITHUANIA
UAB Bite Lietuva,Lithuania,370.0,2550,UAB BITE LIETUVA,LITHUANIA
UAB Bite Lietuva,Lithuania,370.0,2587,UAB BITE LIETUVA,LITHUANIA
UAB Bite Lietuva,Lithuania,370.0,2729,UAB BITE LIETUVA,LITHUANIA
UAB Bite Lietuva,Lithuania,370.0,640,UAB BITE LIETUVA,LITHUANIA
UAB Bite Lietuva,Lithuania,370.0,649,UAB BITE LIETUVA,LITHUANIA
UAB Bite Lietuva,Lithuania,370.0,65,UAB BITE LIETUVA,LITHUANIA
UAB Bite Lietuva,Lithuania,370.0,66522,UAB BITE LIETUVA,LITHUANIA
UAB Bite Lietuva,Lithuania,370.0,6618,UAB BITE LIETUVA,LITHUANIA
UAB Bite Lietuva,Lithuania,370.0,6668,UAB BITE LIETUVA,LITHUANIA
UAB Bite Lietuva,Lithuania,370.0,66900,UAB BITE LIETUVA,LITHUANIA
UAB Bite Lietuva,Lithuania,370.0,6916,UAB BITE LIETUVA,LITHUANIA
UAB Bite Lietuva,Lithuania,370.0,6918,UAB BITE LIETUVA,LITHUANIA
UAB Bite Lietuva,Lithuania,370.0,206,UAB BITE LIETUVA,LITHUANIA
