MCC,MNC,PLMN,Region,Country,ISO,Operator,Brand,PLMNCode,2G,GPRS/3G,LTE,NetworkId,NetworkName,Source
310.0,32.0,310032.0,North America and the Caribbean,United States of America,US,"IT&E Overseas, Inc",IT&E Wireless,,YES,,YES,it&e_wireless_united_states_of_america,IT&E Wireless,system
418.0,62.0,41862.0,Asia and the Middle East,Iraq,IQ,Itisaluna Wireless CO.,Itisaluna,,YES,,,itisaluna_iraq,Itisaluna,system
639.0,10.0,63910.0,Africa,Kenya,KE,Jamii Telecommunications Limited,Faiba 4G,,,,YES,faiba_4g_kenya,Faiba 4G,system
404.0,37.0,40437.0,Asia and the Middle East,India,IN,Jammu & Kashmir,Aircel,,YES,YES,,aircel_india,Aircel,system
404.0,62.0,40462.0,Asia and the Middle East,India,IN,Jammu & Kashmir,cellone,,YES,YES,,cellone_india,cellone,system
405.0,33.0,405033.0,Asia and the Middle East,India,IN,Jammu & Kashmir,TATA DOCOMO,,YES,,,tata_docomo_india,TATA DOCOMO,system
405.0,9.0,40509.0,Asia and the Middle East,India,IN,Jammu & Kashmir,Reliance,,YES,YES,,reliance_india,Reliance,system
405.0,55.0,40555.0,Asia and the Middle East,India,IN,Jammu & Kashmir,Airtel,,YES,,,airtel_india,Airtel,system
405.0,750.0,405750.0,Asia and the Middle East,India,IN,Jammu & Kashmir,Vodafone India,,YES,,,vodafone_india_india,Vodafone India,system
405.0,846.0,405846.0,Asia and the Middle East,India,IN,Jammu & Kashmir,IDEA,,YES,,,idea_india,IDEA,system
405.0,860.0,405860.0,Asia and the Middle East,India,IN,Jammu & Kashmir,Jio,,,,YES,jio_india,Jio,system
242.0,20.0,24220.0,Europe,Norway,NO,Jernbaneverket AS,Jernbaneverket AS,,YES,,,jernbaneverket_as_norway,Jernbaneverket AS,system
242.0,21.0,24221.0,Europe,Norway,NO,Jernbaneverket AS,Jernbaneverket AS,,YES,,,jernbaneverket_as_norway,Jernbaneverket AS,system
234.0,3.0,23403.0,Europe,Jersey (UK),JE,Jersey Airtel Limited,Airtel-Vodafone,,YES,YES,YES,airtel-vodafone_jersey_(uk),Airtel-Vodafone,system
234.0,3.0,23403.0,Europe,United Kingdom,GB,Jersey Airtel Ltd,Airtel-Vodafone,,YES,YES,YES,airtel-vodafone_united_kingdom,Airtel-Vodafone,system
250.0,17.0,25017.0,Europe,Russian Federation,RU,JSC Uralsvyazinform,Utel,,YES,,,utel_russian_federation,Utel,system
901.0,17.0,90117.0,Worldwide,Worldwide,XX,JT Group Limited,Navitas,,YES,,,navitas_worldwide,Navitas,system
436.0,1.0,43601.0,Asia and the Middle East,Tajikistan,TJ,JV Somoncom,Tcell,,YES,YES,YES,tcell_tajikistan,Tcell,system
250.0,32.0,25032.0,Europe,Russian Federation,RU,K-Telecom,Win Mobile,,YES,YES,YES,win_mobile_russian_federation,Win Mobile,system
310.0,870.0,310870.0,North America and the Caribbean,United States of America,US,Kaplan Telephone Company,PACE,,YES,,,pace_united_states_of_america,PACE,system
283.0,4.0,28304.0,Europe,Armenia,AM,Karabakh Telecom,Karabakh Telecom,,YES,YES,,karabakh_telecom_armenia,Karabakh Telecom,system
404.0,86.0,40486.0,Asia and the Middle East,India,IN,Karnataka,Vodafone India,,YES,YES,YES,vodafone_india_india,Vodafone India,system
405.0,10.0,40510.0,Asia and the Middle East,India,IN,Karnataka,Reliance,,YES,,,reliance_india,Reliance,system
405.0,820.0,405820.0,Asia and the Middle East,India,IN,Karnataka,Uninor,,YES,,,uninor_india,Uninor,system
405.0,847.0,405847.0,Asia and the Middle East,India,IN,Karnataka,IDEA,,YES,,,idea_india,IDEA,system
404.0,71.0,40471.0,Asia and the Middle East,India,IN,Karnataka (Bangalore),cellone,,YES,YES,,cellone_india,cellone,system
620.0,4.0,62004.0,Africa,Ghana,GH,Kasapa / Hutchison Telecom,Expresso,,,YES,,expresso_ghana,Expresso,system
440.0,50.0,44050.0,Asia and the Middle East,Japan,JP,KDDI Corporation,au,,,YES,YES,au_japan,au,system
440.0,52.0,44052.0,Asia and the Middle East,Japan,JP,KDDI Corporation,au,,,YES,YES,au_japan,au,system
440.0,53.0,44053.0,Asia and the Middle East,Japan,JP,KDDI Corporation,au,,,YES,YES,au_japan,au,system
440.0,54.0,44054.0,Asia and the Middle East,Japan,JP,KDDI Corporation,au,,,YES,YES,au_japan,au,system
440.0,70.0,44070.0,Asia and the Middle East,Japan,JP,KDDI Corporation,au,,,YES,YES,au_japan,au,system
440.0,71.0,44071.0,Asia and the Middle East,Japan,JP,KDDI Corporation,au,,,YES,YES,au_japan,au,system
440.0,72.0,44072.0,Asia and the Middle East,Japan,JP,KDDI Corporation,au,,,YES,YES,au_japan,au,system
440.0,73.0,44073.0,Asia and the Middle East,Japan,JP,KDDI Corporation,au,,,YES,YES,au_japan,au,system
440.0,74.0,44074.0,Asia and the Middle East,Japan,JP,KDDI Corporation,au,,,YES,YES,au_japan,au,system
440.0,75.0,44075.0,Asia and the Middle East,Japan,JP,KDDI Corporation,au,,,YES,YES,au_japan,au,system
440.0,76.0,44076.0,Asia and the Middle East,Japan,JP,KDDI Corporation,au,,,YES,YES,au_japan,au,system
302.0,380.0,302380.0,North America and the Caribbean,Canada,CA,Keewaytinook Okimakanak Mobile,Keewaytinook Mobile,,,YES,,keewaytinook_mobile_canada,Keewaytinook Mobile,system
302.0,530.0,302530.0,North America and the Caribbean,Canada,CA,Keewaytinook Okimakanak Mobile,Keewaytinook Mobile,,YES,,,keewaytinook_mobile_canada,Keewaytinook Mobile,system
404.0,72.0,40472.0,Asia and the Middle East,India,IN,Kerala,cellone,,YES,YES,,cellone_india,cellone,system
405.0,11.0,40511.0,Asia and the Middle East,India,IN,Kerala,Reliance,,YES,,,reliance_india,Reliance,system
405.0,821.0,405821.0,Asia and the Middle East,India,IN,Kerala,Uninor,,YES,,,uninor_india,Uninor,system
405.0,917.0,405917.0,Asia and the Middle East,India,IN,Kerala,Etisalat DB(cheers),,YES,,,etisalat_db(cheers)_india,Etisalat DB(cheers),system
312.0,460.0,312460.0,North America and the Caribbean,United States of America,US,Ketchikan Public Utilities (KPU),Ketchikan Public Utilities (KPU),,,,YES,ketchikan_public_utilities_(kpu)_united_states_of_america,Ketchikan Public Utilities (KPU),system
250.0,9.0,25009.0,Europe,Russian Federation,RU,Khabarovsky Cellular Phone,Skylink,,,YES,,skylink_russian_federation,Skylink,system
313.0,280.0,313280.0,North America and the Caribbean,United States of America,US,"King Street Wireless, LP","King Street Wireless, LP",,,,YES,"king_street_wireless,_lp_united_states_of_america","King Street Wireless, LP",system
404.0,81.0,40481.0,Asia and the Middle East,India,IN,Kolkata,cellone,,YES,YES,,cellone_india,cellone,system
404.0,83.0,40483.0,Asia and the Middle East,India,IN,Kolkata,Reliance,,YES,,,reliance_india,Reliance,system
405.0,12.0,40512.0,Asia and the Middle East,India,IN,Kolkata,Reliance,,YES,,,reliance_india,Reliance,system
405.0,822.0,405822.0,Asia and the Middle East,India,IN,Kolkata,Uninor,,YES,,,uninor_india,Uninor,system
204.0,67.0,20467.0,Europe,Netherlands,NL,Koning en Hartman B.V.,Koning en Hartman B.V.,,YES,,,koning_en_hartman_b.v._netherlands,Koning en Hartman B.V.,system
467.0,193.0,467193.0,Asia and the Middle East,North Korea,KP,Korea Posts and Telecommunications Corporation,SunNet,,YES,,,sunnet_north_korea,SunNet,system
204.0,10.0,20410.0,Europe,Netherlands,NL,KPN B.V.,KPN,,YES,YES,YES,kpn_netherlands,KPN,system
250.0,34.0,25034.0,Europe,Russian Federation,RU,Krymtelekom,Krymtelekom,,YES,YES,,krymtelekom_russian_federation,Krymtelekom,system
250.0,60.0,25060.0,Europe,Russian Federation,RU,KTK Telecom,Volna mobile,,YES,YES,YES,volna_mobile_russian_federation,Volna mobile,system
250.0,13.0,25013.0,Europe,Russian Federation,RU,Kuban GSM,KUGSM,,YES,,,kugsm_russian_federation,KUGSM,system
614.0,1.0,61401.0,Africa,Niger,NE,La Société Sahélienne de Télécommunications (SahelCom),SahelCom,,YES,,,sahelcom_niger,SahelCom,system
413.0,4.0,41304.0,Asia and the Middle East,Sri Lanka,LK,Lanka Bell Ltd,Lanka Bell,,YES,,YES,lanka_bell_sri_lanka,Lanka Bell,system
466.0,11.0,46611.0,Asia and the Middle East,Taiwan,TW,LDTA/Chunghwa Telecom,Chunghwa LDM,,YES,,,chunghwa_ldm_taiwan,Chunghwa LDM,system
311.0,310.0,311310.0,North America and the Caribbean,United States of America,US,Leaco Rural Telephone Company Inc.,NMobile,,,YES,,nmobile_united_states_of_america,NMobile,system
618.0,20.0,61820.0,Africa,Liberia,LR,Liberia Telecommunications Corporation,LIBTELCO,,,YES,,libtelco_liberia,LIBTELCO,system
606.0,3.0,60603.0,Africa,Libya,LY,Libya Telecom & Technology (LTT),Libya Phone,,,,YES,libya_phone_libya,Libya Phone,system
606.0,0.0,60600.0,Africa,Libya,LY,Libyana,Libyana,,YES,YES,YES,libyana_libya,Libyana,system
246.0,5.0,24605.0,Europe,Lithuania,LT,Lietuvos geležinkeliai (Lithuanian Railways),LitRail,,YES,,,litrail_lithuania,LitRail,system
246.0,8.0,24608.0,Europe,Lithuania,LT,Lietuvos radijo ir televizijos centras,MEZON,,,,YES,mezon_lithuania,MEZON,system
311.0,510.0,311510.0,North America and the Caribbean,United States of America,US,Ligado Networks,Ligado Networks,,,,YES,ligado_networks_united_states_of_america,Ligado Networks,system
311.0,130.0,311130.0,North America and the Caribbean,United States of America,US,Lightsquared L.P.,Lightsquared L.P.,,,,YES,lightsquared_l.p._united_states_of_america,Lightsquared L.P.,system
311.0,160.0,311160.0,North America and the Caribbean,United States of America,US,Lightsquared L.P.,Lightsquared L.P.,,,,YES,lightsquared_l.p._united_states_of_america,Lightsquared L.P.,system
311.0,520.0,311520.0,North America and the Caribbean,United States of America,US,Lightsquared L.P.,Lightsquared L.P.,,,,YES,lightsquared_l.p._united_states_of_america,Lightsquared L.P.,system
244.0,17.0,24417.0,Europe,Finland,FI,Liikennevirasto,Liikennevirasto,,YES,,,liikennevirasto_finland,Liikennevirasto,system
310.0,340.0,310340.0,North America and the Caribbean,United States of America,US,"Limitless Mobile, LLC",Limitless Mobile,,YES,,,limitless_mobile_united_states_of_america,Limitless Mobile,system
222.0,38.0,22238.0,Europe,Italy,IT,Linkem S.p.A.,LINKEM,,,,YES,linkem_italy,LINKEM,system
619.0,3.0,61903.0,Africa,Sierra Leone,SL,Lintel Sierra Leone Limited,Africell,,YES,,,africell_sierra_leone,Africell,system
618.0,1.0,61801.0,Africa,Liberia,LR,Lonestar Communications Corporation,Lonestar Cell MTN,,YES,YES,,lonestar_cell_mtn_liberia,Lonestar Cell MTN,system
302.0,560.0,302560.0,North America and the Caribbean,Canada,CA,Lynx Mobility,Lynx Mobility,,YES,,,lynx_mobility_canada,Lynx Mobility,system
350.0,2.0,35002.0,North America and the Caribbean,Bermuda,BM,M3 Wireless,Mobility,,YES,YES,,mobility_bermuda,Mobility,system
405.0,14.0,40514.0,Asia and the Middle East,India,IN,Madhya Pradesh,Reliance,,YES,,,reliance_india,Reliance,system
405.0,834.0,405834.0,Asia and the Middle East,India,IN,Madhya Pradesh,Videocon Datacom,,YES,,,videocon_datacom_india,Videocon Datacom,system
404.0,58.0,40458.0,Asia and the Middle East,India,IN,Madhya Pradesh & Chhattisgarh,cellone,,YES,YES,,cellone_india,cellone,system
405.0,756.0,405756.0,Asia and the Middle East,India,IN,Madhya Pradesh & Chhattisgarh,Vodafone India,,YES,,,vodafone_india_india,Vodafone India,system
282.0,2.0,28202.0,Europe,Georgia,GE,MagtiCom,Magti,,YES,YES,YES,magti_georgia,Magti,system
282.0,3.0,28203.0,Europe,Georgia,GE,MagtiCom,MagtiFix,,YES,,,magtifix_georgia,MagtiFix,system
216.0,99.0,21699.0,Europe,Hungary,HU,Magyar Államvasutak,MAV GSM-R,,YES,,,mav_gsm-r_hungary,MAV GSM-R,system
617.0,2.0,61702.0,Africa,Mauritius,MU,Mahanagar Telephone Mauritius Limited (MTML),MOKOZE / AZU,,,YES,,mokoze_/_azu_mauritius,MOKOZE / AZU,system
405.0,911.0,405911.0,Asia and the Middle East,India,IN,Maharashtra,IDEA,,YES,,,idea_india,IDEA,system
405.0,929.0,405929.0,Asia and the Middle East,India,IN,Maharashtra,Uninor,,YES,,,uninor_india,Uninor,system
404.0,66.0,40466.0,Asia and the Middle East,India,IN,Maharashtra & Goa,cellone,,YES,YES,,cellone_india,cellone,system
405.0,13.0,40513.0,Asia and the Middle East,India,IN,Maharashtra & Goa,Reliance,,YES,,,reliance_india,Reliance,system
311.0,720.0,311720.0,North America and the Caribbean,United States of America,US,MainePCS LLC,MainePCS LLC,,YES,,,mainepcs_llc_united_states_of_america,MainePCS LLC,system
294.0,1.0,29401.0,Europe,North Macedonia,MK,Makedonski Telekom,Telekom.mk,,YES,YES,YES,telekom.mk_north_macedonia,Telekom.mk,system
610.0,1.0,61001.0,Africa,Mali,ML,Malitel SA,Malitel,,YES,YES,YES,malitel_mali,Malitel,system
547.0,10.0,54710.0,Oceania,French Polynesia (France),PF,Mara Telecom,Mara Telecom,,YES,,,mara_telecom_french_polynesia_(france),Mara Telecom,system
425.0,9.0,42509.0,Asia and the Middle East,Israel,IL,Marathon 018 Xphone Ltd.,We4G,,,,YES,we4g_israel,We4G,system
234.0,28.0,23428.0,Europe,Jersey (UK),JE,Marathon Telecom Limited,Marathon Telecom Limited,,,YES,,marathon_telecom_limited_jersey_(uk),Marathon Telecom Limited,system
551.0,1.0,55101.0,Oceania,Marshall Islands,MH,Marshall Islands National Telecommunications Authority (MINTA),Marshall Islands National Telecommunications Authority (MINTA),,YES,,YES,marshall_islands_national_telecommunications_authority_(minta)_marshall_islands,Marshall Islands National Telecommunications Authority (MINTA),system
312.0,340.0,312340.0,North America and the Caribbean,United States of America,US,"Matanuska Telephone Association, Inc.",MTA,,,,YES,mta_united_states_of_america,MTA,system
609.0,10.0,60910.0,Africa,Mauritania,MR,Mauritel Mobiles,Mauritel,,YES,,,mauritel_mauritania,Mauritel,system
502.0,17.0,50217.0,Oceania,Malaysia,MY,Maxis Communications Berhad,Maxis,,YES,YES,YES,maxis_malaysia,Maxis,system
502.0,10.0,50210.0,Oceania,Malaysia,MY,"Maxis, DiGi, Celcom, XOX","Maxis, DiGi, Celcom, XOX",,YES,YES,YES,"maxis,_digi,_celcom,_xox_malaysia","Maxis, DiGi, Celcom, XOX",system
302.0,701.0,302701.0,North America and the Caribbean,Canada,CA,MB Tel Mobility,MB Tel Mobility,,,YES,,mb_tel_mobility_canada,MB Tel Mobility,system
633.0,2.0,63302.0,Africa,Seychelles,SC,Mediatech International,Mediatech,,YES,,,mediatech_seychelles,Mediatech,system
901.0,32.0,90132.0,Worldwide,Worldwide,XX,MegaFon,Sky High,,YES,,,sky_high_worldwide,Sky High,system
250.0,14.0,25014.0,Europe,Russian Federation,RU,MegaFon OJSC,MegaFon,,YES,YES,YES,megafon_russian_federation,MegaFon,system
278.0,77.0,27877.0,Europe,Malta,MT,Melita,Melita,,,YES,YES,melita_malta,Melita,system
312.0,400.0,312400.0,North America and the Caribbean,United States of America,US,Mid-Rivers Telephone Cooperative,Mid-Rivers Wireless,,,,YES,mid-rivers_wireless_united_states_of_america,Mid-Rivers Wireless,system
311.0,0.0,311000.0,North America and the Caribbean,United States of America,US,Mid-Tex Cellular Ltd.,West Central Wireless,,,YES,,west_central_wireless_united_states_of_america,West Central Wireless,system
704.0,2.0,70402.0,South and Central America,Guatemala,GT,Millicom / Local partners,Tigo,,YES,YES,YES,tigo_guatemala,Tigo,system
427.0,6.0,42706.0,Asia and the Middle East,Qatar,QA,Ministry of Interior,Ministry of Interior,,,,YES,ministry_of_interior_qatar,Ministry of Interior,system
311.0,20.0,311020.0,North America and the Caribbean,United States of America,US,Missouri RSA 5 Partnership,Chariton Valley,,YES,,,chariton_valley_united_states_of_america,Chariton Valley,system
262.0,13.0,26213.0,Europe,Germany,DE,Mobilcom Multimedia,Mobilcom Multimedia,,,YES,,mobilcom_multimedia_germany,Mobilcom Multimedia,system
432.0,19.0,43219.0,Asia and the Middle East,Iran,IR,Mobile Telecommunications Company of Esfahan,Espadan (JV-PJS),,YES,,,espadan_(jv-pjs)_iran,Espadan (JV-PJS),system
466.0,93.0,46693.0,Asia and the Middle East,Taiwan,TW,Mobitai Communications,MobiTai,,YES,,,mobitai_taiwan,MobiTai,system
418.0,45.0,41845.0,Asia and the Middle East,Iraq,IQ,Mobitel Co. Ltd.,Mobitel,,,YES,,mobitel_iraq,Mobitel,system
259.0,3.0,25903.0,Europe,Moldova,MD,Moldtelecom,Unité,,YES,,,unité_moldova,Unité,system
259.0,5.0,25905.0,Europe,Moldova,MD,Moldtelecom,Unité,,,YES,YES,unité_moldova,Unité,system
259.0,99.0,25999.0,Europe,Moldova,MD,Moldtelecom,Unité,,,YES,,unité_moldova,Unité,system
311.0,500.0,311500.0,North America and the Caribbean,United States of America,US,Mosaic Telecom,Mosaic Telecom,,,YES,YES,mosaic_telecom_united_states_of_america,Mosaic Telecom,system
631.0,4.0,63104.0,Africa,Angola,AO,MOVICEL Telecommunications S.A.,MOVICEL,,YES,YES,YES,movicel_angola,MOVICEL,system
302.0,702.0,302702.0,North America and the Caribbean,Canada,CA,MT&T Mobility (Aliant),MT&T Mobility (Aliant),,,YES,,mt&t_mobility_(aliant)_canada,MT&T Mobility (Aliant),system
629.0,10.0,62910.0,Africa,Congo,CG,MTN CONGO S.A,Libertis Telecom,,YES,YES,YES,libertis_telecom_congo,Libertis Telecom,system
645.0,2.0,64502.0,Africa,Zambia,ZM,MTN Group,MTN,,YES,YES,YES,mtn_zambia,MTN,system
649.0,6.0,64906.0,Africa,Namibia,,MTN Namibia,MTN Namibia,,,,YES,mtn_namibia_namibia,MTN Namibia,system
438.0,1.0,43801.0,Asia and the Middle East,Turkmenistan,TM,MTS Turkmenistan,MTS,,YES,YES,,mts_turkmenistan,MTS,system
902.0,1.0,90201.0,Worldwide,Worldwide,XX,MulteFire Allicance,MulteFire Allicance,,,,YES,multefire_allicance_worldwide,MulteFire Allicance,system
404.0,21.0,40421.0,Asia and the Middle East,India,IN,Mumbai,Loop Mobile,,YES,,,loop_mobile_india,Loop Mobile,system
405.0,15.0,40515.0,Asia and the Middle East,India,IN,Mumbai,Reliance,,YES,YES,,reliance_india,Reliance,system
216.0,2.0,21602.0,Europe,Hungary,HU,MVM Net Ltd.,MVM Net Ltd.,,,,YES,mvm_net_ltd._hungary,MVM Net Ltd.,system
414.0,3.0,41403.0,Asia and the Middle East,Myanmar,MM,Myanmar Economic Corporation,CDMA800,,YES,,,cdma800_myanmar,CDMA800,system
414.0,9.0,41409.0,Asia and the Middle East,Myanmar,MM,"Myanmar National Tele & Communication Co., Ltd",Mytel,,YES,YES,YES,mytel_myanmar,Mytel,system
400.0,6.0,40006.0,Asia and the Middle East,Azerbaijan,AZ,Nakhtel LLC,Naxtel,,YES,,YES,naxtel_azerbaijan,Naxtel,system
262.0,92.0,26292.0,Europe,Germany,DE,Nash Technologies,Nash Technologies,,YES,YES,,nash_technologies_germany,Nash Technologies,system
505.0,62.0,50562.0,Oceania,Australia,AU,National Broadband Network Co.,NBN,,,,YES,nbn_australia,NBN,system
505.0,68.0,50568.0,Oceania,Australia,AU,National Broadband Network Co.,NBN,,,,YES,nbn_australia,NBN,system
637.0,10.0,63710.0,Africa,Somalia,SO,NationLink Telecom,Nationlink,,YES,,,nationlink_somalia,Nationlink,system
637.0,60.0,63760.0,Africa,Somalia,SO,Nationlink Telecom,Nationlink,,YES,,,nationlink_somalia,Nationlink,system
634.0,9.0,63409.0,Africa,Sudan,SD,NEC,khartoum INC,,YES,YES,,khartoum_inc_sudan,khartoum INC,system
312.0,330.0,312330.0,North America and the Caribbean,United States of America,US,"Nemont Communications, Inc.",Nemont,,,,YES,nemont_united_states_of_america,Nemont,system
655.0,13.0,65513.0,Africa,South Africa,ZA,Neotel Pty Ltd,Neotel,,YES,,,neotel_south_africa,Neotel,system
655.0,14.0,65514.0,Africa,South Africa,ZA,Neotel Pty Ltd,Neotel,,,,YES,neotel_south_africa,Neotel,system
310.0,290.0,310290.0,North America and the Caribbean,United States of America,US,NEP Cellcorp Inc.,nep,,YES,,,nep_united_states_of_america,nep,system
648.0,1.0,64801.0,Africa,Zimbabwe,ZW,Net*One Cellular (Pvt) Ltd,Net*One,,YES,,YES,net*one_zimbabwe,Net*One,system
240.0,24.0,24024.0,Europe,Sweden,SE,Net4Mobility HB,Sweden 2G,,YES,,YES,sweden_2g_sweden,Sweden 2G,system
240.0,3.0,24003.0,Europe,Sweden,SE,Netett Sverige AB,Net 1,,,,YES,net_1_sweden,Net 1,system
607.0,6.0,60706.0,Africa,Gambia,GM,NETPAGE,NETPAGE,,,,YES,netpage_gambia,NETPAGE,system
302.0,790.0,302790.0,North America and the Caribbean,Canada,CA,NetSet Communications,NetSet Communications,,,,YES,netset_communications_canada,NetSet Communications,system
659.0,4.0,65904.0,Africa,South Sudan,SS,Network of the World (NOW),Vivacell,,YES,,,vivacell_south_sudan,Vivacell,system
235.0,95.0,23595.0,Europe,United Kingdom,GB,Network Rail Infrastructure Limited,Network Rail Infrastructure Limited,,YES,,,network_rail_infrastructure_limited_united_kingdom,Network Rail Infrastructure Limited,system
234.0,12.0,23412.0,Europe,United Kingdom,GB,Network Rail Infrastructure Ltd,Railtrack,,YES,,,railtrack_united_kingdom,Railtrack,system
